sex,race,c_charge_degree,score_text,v_type_of_assessment,age_cat,age,priors_count,juv_fel_count,decile_score,days_b_screening_arrest,type_of_assessment
1,0,0,2,0,1,1.95001822148951,0.5177144089890432,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,0,0,0,-0.5735141939424258,3.3852741572756178,-0.14185461034887148,1.2220566077150445,-0.04455449025985027,0
1,0,0,2,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,2,0,0,0.015310036325025984,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,1,0,0,0.6041342665924777,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
0,0,1,2,0,2,-0.9099851826666838,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
0,0,0,2,0,2,-0.9941029298477484,-0.3015883762356924,-0.14185461034887148,0.8719407869026405,-5.987166606699858e-18,0
1,0,1,1,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,3,0,1,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
1,2,0,1,0,0,-0.4893964467613612,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,0,0,2,-1.246456171390942,-0.5064140725418763,1.9681230371908376,1.2220566077150445,5.712217087063531,0
1,2,1,2,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,1,0,0,-0.2370432052181676,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,2,1,1,0,1,1.6976649799463166,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.0850001922082581,0
1,0,0,0,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,3,1,1,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,3,1,1,0,0,0.6882520137735422,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,0.23856542337900458,0
0,3,1,1,0,0,0.18354553068715504,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.07151829155878882,0
0,0,0,0,0,2,-1.246456171390942,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
0,0,1,0,0,0,-0.40527869958029666,2.361145675744698,-0.14185461034887148,1.2220566077150445,-0.04455449025985027,0
1,5,0,2,0,1,1.1929584968599294,0.722540105295227,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,2,0,1,0,0,-0.5735141939424258,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,0,0,0,-0.40527869958029666,3.3852741572756178,4.078100684730546,1.5721724285274485,-0.04455449025985027,0
1,0,1,1,0,0,0.2676632778682196,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,1,0,0,0.09942778350609051,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,2,0,1,1.3611939912220585,0.3128887126828592,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
1,0,0,0,0,0,-0.32116095239923215,2.361145675744698,-0.14185461034887148,1.9222882493398525,-0.04455449025985027,0
1,0,0,1,0,1,2.2023714630327036,1.1321914979075949,-0.14185461034887148,-0.8786383171593792,3.3663663740558776,0
1,0,1,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,2,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,2,0,2,-0.9941029298477484,0.3128887126828592,1.9681230371908376,0.17170914527783263,-0.04455449025985027,0
1,2,0,1,0,1,1.8659004743084455,1.1321914979075949,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,0,1,2,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,3.9191243006841177,0
1,2,0,1,0,1,2.707077946119091,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,0,0,1,0,0,-0.6576319411234902,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.47597531104286717,0
1,0,0,1,0,0,-0.40527869958029666,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,2,0,0,-0.4893964467613612,0.3128887126828592,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,1,0,2,-1.246456171390942,-0.5064140725418763,1.9681230371908376,-0.17840667553457135,0.7239138467598987,0
1,2,1,0,0,0,-0.8258674354856193,0.10806301637667537,-0.14185461034887148,1.9222882493398525,-0.17937349675454306,0
0,3,0,1,0,0,-0.15292545803710308,-0.3015883762356924,-0.14185461034887148,-0.5285224963469753,-0.9073961318258841,0
1,2,0,1,0,0,0.18354553068715504,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
1,3,0,1,0,0,0.7723697609546067,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
0,3,0,1,0,2,-0.9941029298477484,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.07151829155878882,0
1,2,1,2,0,0,-0.32116095239923215,-0.09676267992950852,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,0,0,0,0,0,-0.40527869958029666,2.361145675744698,-0.14185461034887148,1.5721724285274485,2.7866446461286984,0
1,2,1,1,0,0,-0.4893964467613612,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,2,1,1,0,1,3.2959021763865426,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,5,0,2,0,2,-1.246456171390942,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,2,0,2,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,1,0,0,-0.5735141939424258,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-1.2579255487120853,0
1,2,0,1,0,0,0.7723697609546067,0.10806301637667537,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,5,0,1,0,0,-0.06880771085603854,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,2,0,0,-0.6576319411234902,0.927365801601411,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
0,2,0,1,0,1,0.8564875081356713,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,3,1,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,0,0,0,-0.15292545803710308,0.10806301637667537,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
0,2,1,1,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,2,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,0,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,1.9222882493398525,1.613719289624871,0
0,0,1,2,0,1,1.277076244040994,1.7466685868261465,-0.14185461034887148,0.5218249660902365,4.215726114972441,0
1,2,0,2,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,1,0,1,1.95001822148951,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.61079431753756,0
1,5,0,1,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.0850001922082581,0
1,2,0,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-5.987166606699858e-18,0
1,0,0,1,0,1,1.0247230024978002,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.04455449025985027,0
1,0,0,1,0,0,0.4358987722303486,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,1,0,0,0.5200165194114131,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,2,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,2,0,0,-0.2370432052181676,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,0,1,0,0,0.09942778350609051,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.3007106025997666,0
1,0,0,1,0,0,-0.8258674354856193,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-5.987166606699858e-18,0
1,2,0,2,0,0,0.18354553068715504,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
0,0,0,1,0,0,-0.40527869958029666,0.10806301637667537,-0.14185461034887148,-0.5285224963469753,-0.11196399350719666,0
1,0,1,2,0,2,-0.9099851826666838,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,1,1,0,0,-0.5735141939424258,0.722540105295227,-0.14185461034887148,-0.5285224963469753,-5.987166606699858e-18,0
0,2,0,1,0,1,2.538842451756962,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,0,0.015310036325025984,0.5177144089890432,-0.14185461034887148,0.17170914527783263,-0.17937349675454306,0
1,0,1,1,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,2,0,2,-0.9941029298477484,-0.3015883762356924,1.9681230371908376,0.8719407869026405,-0.058036390909319543,0
1,2,0,1,0,0,-0.2370432052181676,0.5177144089890432,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,0,0,0,-0.4893964467613612,1.5418428905199626,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,5,0,2,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,1,0,0,-0.2370432052181676,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,0,0,0,-0.32116095239923215,3.180448460969434,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,1,1,0,0,-0.4893964467613612,0.10806301637667537,-0.14185461034887148,-0.17840667553457135,-0.39508390714605157,0
1,2,0,1,0,0,-0.6576319411234902,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,3,0,1,0,0,0.4358987722303486,0.722540105295227,-0.14185461034887148,-0.8786383171593792,-0.3007106025997666,0
1,0,0,0,0,0,-0.06880771085603854,2.5659713720508823,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
0,0,0,0,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,1.9222882493398525,5.226868663682637,0
1,0,0,0,0,2,-0.9941029298477484,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-5.987166606699858e-18,0
1,0,1,1,0,1,1.613547232765252,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,0,0,1,0,0,0.5200165194114131,0.10806301637667537,-0.14185461034887148,-0.8786383171593792,-1.392744555206778,0
1,0,0,2,0,2,-1.078220677028813,-0.3015883762356924,1.9681230371908376,0.8719407869026405,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,0,0,0,0,-0.32116095239923215,1.3370171942137787,10.408033627349674,1.5721724285274485,-0.058036390909319543,0
1,2,0,0,0,0,0.18354553068715504,-0.09676267992950852,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.5064140725418763,1.9681230371908376,1.9222882493398525,-0.058036390909319543,0
1,0,1,1,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
0,2,1,1,0,0,0.7723697609546067,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,5,0,1,0,1,1.7817827271273812,0.5177144089890432,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,1,0,0,0,0.015310036325025984,-0.5064140725418763,-0.14185461034887148,1.5721724285274485,-5.987166606699858e-18,0
1,0,0,2,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
1,0,0,2,0,0,-0.8258674354856193,0.3128887126828592,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,1,0,0,0,-0.7417496883045548,0.5177144089890432,-0.14185461034887148,1.2220566077150445,-5.987166606699858e-18,0
1,0,1,1,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,2,0,0,-0.6576319411234902,0.722540105295227,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,0,0,0,0.4358987722303486,1.9514942831323305,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.5064140725418763,1.9681230371908376,1.9222882493398525,-0.058036390909319543,0
1,2,1,1,0,0,0.015310036325025984,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,1,1,0,0,0.09942778350609051,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-5.987166606699858e-18,0
1,2,0,1,0,0,-0.06880771085603854,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,0,0,0,-0.32116095239923215,2.361145675744698,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
0,2,1,1,0,1,2.4547247045758973,0.722540105295227,-0.14185461034887148,-0.5285224963469753,1.613719289624871,0
1,2,0,1,0,1,1.0247230024978002,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,5,0,1,0,1,0.9406052553167358,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,1,0,0,-0.06880771085603854,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,2,0,0,-0.06880771085603854,-0.09676267992950852,-0.14185461034887148,0.8719407869026405,-1.4601540584541246,0
0,0,0,1,0,0,0.3517810250492841,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.61079431753756,0
1,2,0,1,0,1,3.380019923567607,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.516421012991275,0
1,2,1,1,0,1,2.034135968670575,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,2,-1.1623384242098773,-0.3015883762356924,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,2,1,1,0,0,-0.15292545803710308,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.04455449025985027,0
1,0,1,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,5,1,1,0,0,0.6041342665924777,0.5177144089890432,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,2,0,1,0,0,-0.40527869958029666,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,2,0,2,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,0,1,0,2,-1.1623384242098773,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.09676267992950852,-0.14185461034887148,1.5721724285274485,-0.0850001922082581,0
0,0,0,0,0,2,-1.1623384242098773,-0.3015883762356924,-0.14185461034887148,1.9222882493398525,-0.17937349675454306,0
0,0,0,0,0,0,-0.5735141939424258,0.3128887126828592,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,1,2,0,2,-0.9099851826666838,-0.3015883762356924,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,2,1,1,0,1,2.6229601989380265,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,1,1,0,1,1.7817827271273812,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.9208780324753534,0
1,3,1,1,0,0,0.6882520137735422,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,2,-0.9941029298477484,-0.3015883762356924,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
1,0,1,0,0,0,0.09942778350609051,1.1321914979075949,-0.14185461034887148,1.2220566077150445,-0.04455449025985027,0
1,2,0,1,0,0,-0.7417496883045548,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.853468529228007,0
1,0,0,2,0,1,1.5294294855841875,0.10806301637667537,-0.14185461034887148,0.8719407869026405,-0.09848209285772738,0
0,2,1,1,0,0,0.09942778350609051,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,2,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,2,0,1,0.9406052553167358,2.97562276466325,-0.14185461034887148,0.8719407869026405,-1.581491164299348,0
1,0,1,1,0,0,-0.40527869958029666,-0.09676267992950852,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,1,0,2,-0.9099851826666838,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,0,0,0,-0.4893964467613612,0.927365801601411,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,1,2,0,0,-0.15292545803710308,0.10806301637667537,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,0,1,0,0,0.5200165194114131,0.3128887126828592,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,2,0,1,0,1,0.9406052553167358,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,3,0,1,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,0,0,0,-0.8258674354856193,0.722540105295227,-0.14185461034887148,1.5721724285274485,-0.04455449025985027,0
1,2,1,1,0,1,1.5294294855841875,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,3,0,1,0,0,-0.40527869958029666,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,1,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.19285539740401234,0
1,2,0,1,0,0,-0.2370432052181676,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,2,0,0,-0.5735141939424258,0.10806301637667537,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
0,0,0,0,0,2,-0.9941029298477484,-0.09676267992950852,-0.14185461034887148,1.2220566077150445,-0.5433848142902136,0
1,2,0,1,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,0,1,1,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.0850001922082581,0
0,0,0,2,0,0,-0.32116095239923215,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,1,0,0,-0.4893964467613612,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,2,1,1,0,1,0.9406052553167358,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,2,1,0,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,1.2220566077150445,-0.04455449025985027,0
1,2,1,1,0,0,0.18354553068715504,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.07151829155878882,0
0,0,0,0,0,0,-0.4893964467613612,1.5418428905199626,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,0,2,0,0,-0.8258674354856193,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,2,0,2,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.4624934103933979,0
1,0,0,0,0,0,-0.15292545803710308,2.97562276466325,-0.14185461034887148,1.9222882493398525,-0.04455449025985027,0
1,0,0,2,0,0,-0.06880771085603854,0.722540105295227,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,1,0,1,0,1,1.1088407496788648,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,1,1,0,1,1.6976649799463166,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,0,1,2,0,0,-0.6576319411234902,1.7466685868261465,-0.14185461034887148,0.5218249660902365,-0.8669504298774763,0
1,0,0,0,0,0,-0.8258674354856193,0.722540105295227,-0.14185461034887148,1.2220566077150445,6.790769139021074,0
1,0,1,1,0,1,1.613547232765252,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,1,1,0,1,1.3611939912220585,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,1,0,0,-0.8258674354856193,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,1,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,1,1,0,0,-0.7417496883045548,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,2,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,0,0,0,-0.06880771085603854,1.7466685868261465,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,1,1,1,0,1,2.707077946119091,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,3,0,2,0,2,-0.9941029298477484,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,1,0,1,1.95001822148951,-0.09676267992950852,-0.14185461034887148,-0.8786383171593792,-0.09848209285772738,0
1,2,0,1,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,1,0,0,0.015310036325025984,1.3370171942137787,-0.14185461034887148,-0.17840667553457135,-3.172355440936723,0
1,2,1,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
1,0,0,1,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,2,0,0,0.4358987722303486,0.10806301637667537,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
0,2,0,0,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,1.9222882493398525,-0.04455449025985027,0
1,0,0,2,0,0,-0.15292545803710308,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,0,0,1,0,1,1.1929584968599294,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,1,0,1,1.5294294855841875,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,0,0,2,0,0,-0.5735141939424258,0.10806301637667537,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,0,1,0,1,1.7817827271273812,0.3128887126828592,-0.14185461034887148,-0.8786383171593792,-0.6512400194859678,0
1,2,0,1,0,1,1.5294294855841875,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.47597531104286717,0
1,2,0,1,0,0,-0.5735141939424258,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,2,0,2,-0.9941029298477484,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,1,0,0,0.6882520137735422,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,5,0,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,1,1,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,0,0,0,-0.15292545803710308,2.5659713720508823,-0.14185461034887148,1.5721724285274485,-0.07151829155878882,0
1,0,0,1,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,2,0,1,1.95001822148951,4.204576942500354,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,0,0,2,0,0,-0.4893964467613612,0.722540105295227,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,2,0,1,0,0,0.3517810250492841,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,0,0,2,-1.246456171390942,-0.5064140725418763,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,2,0,1,0,1,2.286489210213768,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,0,0,2,-0.9099851826666838,-0.09676267992950852,-0.14185461034887148,1.2220566077150445,-0.04455449025985027,0
0,2,0,0,0,0,0.09942778350609051,0.10806301637667537,-0.14185461034887148,1.5721724285274485,1.4384545811817704,0
1,2,0,2,0,2,-0.9941029298477484,0.10806301637667537,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,2,1,1,0,0,0.6882520137735422,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,3,0,0,0,0,-0.32116095239923215,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,2,1,1,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,1,1.5294294855841875,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-3.361102050029293,0
1,0,1,0,0,2,-0.9099851826666838,1.3370171942137787,4.078100684730546,1.5721724285274485,-3.4285115532766395,0
1,3,1,1,0,0,0.5200165194114131,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,1,0,0,0,-0.4893964467613612,0.722540105295227,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,2,0,1,0,1,1.1088407496788648,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,0,0,0,-0.5735141939424258,1.9514942831323305,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
0,0,0,2,0,2,-0.9941029298477484,-0.09676267992950852,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,2,1,1,0,0,-0.4893964467613612,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,1,0,1,1.8659004743084455,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,0,1,2,0,2,-0.9099851826666838,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
